Slice,Count,Total Area,Average Size,%Area,Mean,Mode,Perim.,Major,Minor,Angle,Circ.,Solidity,Feret,FeretX,FeretY,FeretAngle,MinFeret,IntDen,Median,Skew,Kurt
343,372,90672,243.741935484,23.423404805,129.394762819,129.123655914,71.266525025,22.127534827,12.31859509,87.514497673,0.638818619,0.822363176,25.111317426,354.228494624,281.163978495,87.544032263,14.347345315,30720.655913978,129.991935484,0.008465169,-0.475801638
344,374,89693,239.820855615,23.170498579,129.315546005,129.326203209,70.155199926,22.049393454,12.256528881,83.71230965,0.64278812,0.82454165,24.792339342,355.315508021,280.612299465,84.993686982,14.258969773,30150.743315508,129.989304813,-0.019733648,-0.47709532
345,363,89675,247.038567493,23.165848618,128.71170437,128.944903581,72.224634155,22.426905057,12.411832603,86.965644048,0.641265211,0.826191567,25.331624708,351.1184573,281.76584022,87.374296672,14.459351475,31027.914600551,129.38292011,-0.019293888,-0.445734495
346,379,91024,240.168865435,23.514337381,129.630787329,130.64116095,70.460603563,21.927832361,12.14430945,87.471681162,0.63827461,0.822776291,24.723910117,354.530343008,282.485488127,88.140703556,14.202934168,30188.09762533,130.366754617,-0.022102994,-0.510630313
347,378,89196,235.968253968,23.042107982,128.686339545,129.724867725,69.183955087,21.601799188,12.166436799,86.335584336,0.657420966,0.830401365,24.31456435,355.066137566,285.30952381,84.488373338,14.166726512,29565.018518519,129.354497354,-0.011693656,-0.510120141
348,369,89945,243.753387534,23.235598037,128.157825274,128.159891599,71.199108749,21.803773216,12.376451687,84.785578046,0.652291526,0.831071943,24.630821422,354.192411924,288.555555556,86.371102754,14.449715225,30471.569105691,128.93495935,-0.023139335,-0.549102282
349,373,91001,243.970509383,23.508395763,128.63933778,129.034852547,70.982134471,21.781964559,12.331578351,84.273518058,0.650041658,0.828378321,24.608841906,350.423592493,287.504021448,85.212710202,14.366779738,30544.061662198,129.235924933,0.019566877,-0.481618813
350,372,91867,246.954301075,23.732110566,128.953754692,129.397849462,71.957641984,21.680215841,12.373314846,84.372296801,0.64986171,0.829665806,24.44361126,350.032258065,284.180107527,85.451864168,14.512982589,30929.02688172,129.650537634,0.00427587,-0.525259902
351,378,93094,246.28042328,24.049082924,129.405781075,129.256613757,71.051892008,21.863113458,12.263674446,84.853973707,0.648838182,0.82724369,24.682462429,348.137566138,283.857142857,86.891888061,14.426670363,30912.275132275,130.05026455,0.032257747,-0.480607484
352,380,92462,243.321052632,23.885817618,128.118378047,128.718421053,70.089500733,22.011347345,12.235131332,85.077115679,0.649956729,0.828531341,24.724573022,352.913157895,282.2,85.723467128,14.281109333,30405.081578947,128.771052632,0.025696341,-0.444794214
353,377,94893,251.705570292,24.513820718,128.976188801,129.392572944,72.145232069,22.244020226,12.326748713,86.312849012,0.640829485,0.828496795,25.113514191,354.074270557,280.880636605,85.393128835,14.440589606,31611.408488064,129.631299735,0.013857844,-0.458608917
354,376,94676,251.79787234,24.457762852,129.419884215,128.70212766,72.233103237,22.555184534,12.314993834,84.735021522,0.643497049,0.827106285,25.401196712,352.414893617,283.441489362,85.041097422,14.456499355,31672.021276596,130.018617021,0.020557741,-0.490693648
355,381,92719,243.356955381,23.952208732,128.951117848,127.763779528,70.716240102,21.899974291,12.064035002,86.641915659,0.645714167,0.827003967,24.591211642,355.805774278,281.847769029,87.926975618,14.16949995,30500.359580052,129.56167979,0.025446995,-0.536096761
356,379,92572,244.253298153,23.914234048,128.668140281,128.656992084,70.872019906,21.987149932,12.233353518,86.850616357,0.645645919,0.825782817,24.824105372,355.98944591,279.672823219,87.884787263,14.373179553,30533.013192612,129.377308707,0.016009133,-0.482728908
357,372,94988,255.344086022,24.53836218,129.182629596,129.150537634,73.535361475,22.820450539,12.475676731,90.091703683,0.631203197,0.821625497,25.723156253,352.376344086,279.193548387,89.218936193,14.743409629,32068.102150538,129.846774194,0.015414943,-0.492199829
358,380,95058,250.152631579,24.556445363,129.102153718,129.036842105,72.028715357,22.443194092,12.396671743,90.423280302,0.643278841,0.826587621,25.296936122,352.876315789,280.505263158,89.092530397,14.571961503,31326.702631579,129.739473684,0.020966533,-0.507342922
359,380,93122,245.057894737,24.056316197,128.768547098,129.189473684,70.547157308,22.254455206,12.259856691,88.097189854,0.648721199,0.829423725,24.898798485,348.389473684,278.294736842,88.487926477,14.341930737,30690.331578947,129.521052632,-0.019507685,-0.505346052
360,373,91945,246.501340483,23.752260398,128.674928456,129.163538874,71.20767823,22.131430503,12.338173281,89.960538617,0.645971315,0.829081773,24.901837669,354.126005362,275.120643432,88.675145395,14.430724462,30874.335120643,129.319034853,0.028504705,-0.480762183
361,370,92528,250.075675676,23.902867476,128.510172993,128.308108108,71.535349052,22.434365753,12.426352455,91.307580802,0.639642273,0.827987325,25.191078557,352.910810811,277.578378378,89.585529901,14.498367065,31325.445945946,129.262162162,0.028807891,-0.481842841
362,361,94338,261.324099723,24.370446913,129.130010103,129.20498615,73.850865581,22.829780624,12.598271128,90.216149881,0.63642346,0.825956215,25.777653522,353.975069252,279.049861496,90.014252344,14.759131871,32903.412742382,129.836565097,-0.001123408,-0.482389685
363,370,94022,254.113513514,24.28881426,129.123006996,129.089189189,72.483824931,22.446984081,12.387121499,89.818485308,0.643983315,0.826800189,25.340524913,357.764864865,278.148648649,89.609940605,14.549057267,31938.743243243,129.772972973,0.020504944,-0.486594563
364,372,93574,251.543010753,24.173081891,129.036474351,129.408602151,71.662537713,22.331408702,12.380242084,89.206045943,0.646940623,0.829648462,25.208837025,356.811827957,274.602150538,88.080535116,14.464579129,31607.965053763,129.774193548,0.021919582,-0.495656932
365,365,92994,254.778082192,24.023249806,129.158516181,129.016438356,72.628312581,22.617571507,12.455194988,87.622812029,0.637391533,0.826513584,25.455581205,361.010958904,277.536986301,87.308144002,14.553705097,32049.312328767,129.816438356,-0.000666669,-0.486167251
366,374,92913,248.430481283,24.002324981,128.958946514,129.959893048,71.330752888,22.452078688,12.369962219,84.843871733,0.639010612,0.828823881,25.229270999,358.842245989,276.895721925,87.163119993,14.347050108,31165.524064171,129.652406417,0.024211082,-0.471745895
367,373,92659,248.415549598,23.936708861,129.090676315,129.335120643,71.330482884,22.266748899,12.423668949,84.536096843,0.644135588,0.829669756,25.117244798,356.769436997,278.63538874,84.467360845,14.441472499,31201.184986595,129.81769437,0.015888695,-0.460992983
368,367,91350,248.910081744,23.598553345,129.18557099,129.651226158,71.707060814,22.354350701,12.457592597,86.118562922,0.644856045,0.831358453,25.173915158,355.869209809,278.901907357,88.149828503,14.511057561,31308.980926431,129.983651226,-0.004830972,-0.465894031
369,374,91860,245.614973262,23.730302247,128.696689912,129.494652406,70.382689496,22.311612683,12.419783966,85.709313984,0.646113514,0.831567604,25.069364937,349.411764706,280.941176471,86.663532271,14.381299151,30777.85026738,129.417112299,-0.002588231,-0.449524951
370,373,91820,246.166219839,23.719969,129.174032073,129.109919571,70.835846065,22.420210462,12.432030074,83.095901056,0.640342883,0.828054794,25.193600749,353.959785523,281.651474531,84.38672383,14.434753922,30926.010723861,129.946380697,-0.036449949,-0.531468669
371,373,90067,241.466487936,23.267114441,128.875678914,128.404825737,69.372381834,22.018587013,12.356799981,85.015985061,0.648648598,0.830601043,24.707359503,352.611260054,285.394101877,86.778044883,14.264835011,30234.308310992,129.522788204,-0.027278732,-0.435669759
372,373,90380,242.305630027,23.3479721,128.983236891,129.726541555,70.221760711,22.265862531,12.392454324,84.611222299,0.647328756,0.831598475,25.058556768,352.8230563,285.407506702,85.440007155,14.314504969,30479.45308311,129.664879357,-0.031384765,-0.477333673
373,378,90451,239.288359788,23.366313614,129.193138546,129.402116402,69.449990923,22.011181466,12.301620145,84.723028119,0.641786187,0.830515959,24.734153759,349.751322751,281.751322751,83.984574018,14.208404084,30036.865079365,129.91005291,-0.024078975,-0.440124067
374,375,91179,243.144,23.554378714,129.526003621,129.202666667,70.239407369,22.108864031,12.409739207,83.830172242,0.638526218,0.829603384,24.85068391,349.874666667,279.069333333,84.2686032,14.326613067,30711.493333333,130.189333333,-0.017163966,-0.460975917
375,372,90564,243.451612903,23.395505037,129.112327494,129.424731183,70.247663852,22.283338378,12.429106928,85.9624039,0.644640649,0.832917831,25.047655813,351.599462366,280.392473118,85.520117452,14.357716664,30643.494623656,129.811827957,-0.034835702,-0.449508816
376,380,90781,238.897368421,23.451562904,129.525947651,129.976315789,69.891835562,21.888100462,12.249223429,85.11059661,0.642608229,0.829831517,24.72379205,350.878947368,277.855263158,85.462378242,14.24679512,30105.207894737,130.313157895,-0.024367124,-0.432939799
377,380,92142,242.478947368,23.80315164,129.287192897,129.652631579,70.947697416,22.010208868,12.299432211,86.459986044,0.635529498,0.826241754,24.883971862,348.278947368,276.365789474,87.69072788,14.397219254,30505.084210526,129.934210526,-0.023711273,-0.459958557
378,385,92512,240.290909091,23.898734177,129.143808221,128.698701299,69.847136005,21.903990967,12.308981412,86.00705891,0.647620989,0.830795748,24.672373486,348.994805195,279.618181818,87.095936561,14.291602942,30246.909090909,129.748051948,0.008863286,-0.492538424
379,392,94213,240.339285714,24.338155515,129.730930542,129.68622449,69.949228795,21.795733879,12.251510249,86.571388094,0.63912587,0.826622548,24.559349537,345.349489796,279.015306122,87.225555147,14.285768938,30334.022959184,130.423469388,0.000168144,-0.486328602
380,401,93231,232.496259352,24.084474296,129.754641716,130.391521197,68.254504121,21.448205959,12.0243711,85.242664229,0.640322012,0.825159053,24.185297012,350.613466334,278.800498753,88.693878833,14.028710867,29310.199501247,130.336658354,0.029149761,-0.440452662
381,389,93547,240.480719794,24.166106949,129.489291547,129.922879177,70.242092005,21.991558884,12.228586498,87.013450711,0.634261976,0.822301348,24.847619611,349.059125964,276.570694087,87.017508757,14.304392637,30340.071979434,130.223650386,-0.044868201,-0.475776537
382,378,93614,247.656084656,24.183415138,128.794865159,129.796296296,72.015717794,22.376222306,12.513911255,85.718298469,0.630295467,0.824043062,25.33931971,351.058201058,273.698412698,88.86237363,14.577436765,31166.777777778,129.497354497,-0.025955559,-0.478374473
383,386,93081,241.142487047,24.045724619,128.965785565,129.430051813,70.091594444,21.868249444,12.374897249,87.047256713,0.64411428,0.827245144,24.688360652,346.886010363,276.266839378,85.124621615,14.433448315,30300.844559585,129.549222798,-0.002365906,-0.483895236
384,380,93361,245.686842105,24.11805735,129.224402799,128.871052632,71.491718252,22.279273009,12.427910878,87.590012354,0.637311874,0.825965836,25.152922054,349.284210526,274.3,88.181912735,14.496618588,30977.526315789,129.815789474,-0.001237455,-0.468595818
385,390,93809,240.535897436,24.233789718,129.165024273,128.602564103,70.509809274,22.013442436,12.303290168,86.392655428,0.632782332,0.821294172,24.910669908,347.425641026,272.907692308,86.585106588,14.408372796,30258.882051282,129.817948718,0.003157775,-0.469368954
386,385,93585,243.077922078,24.175923534,129.061685973,128.966233766,71.388545772,22.111350502,12.427701504,86.494661636,0.625511989,0.819845046,25.07677083,352.337662338,278.07012987,86.905016414,14.584530381,30563.244155844,129.561038961,0.003067613,-0.482799988
387,379,93302,246.179419525,24.10281581,128.896262358,128.506596306,72.454458488,22.276789489,12.516375967,87.105526641,0.629033194,0.822813,25.355070753,345.387862797,278.54353562,84.026113968,14.668020295,31005.957783641,129.540897098,-0.007458086,-0.454116621
388,378,93294,246.80952381,24.10074916,128.969567092,129.5,72.572374536,22.291750241,12.540242523,86.648963096,0.629803786,0.82339106,25.376232243,349.915343915,280.878306878,85.261665091,14.737398653,31114.468253968,129.579365079,0.008187224,-0.505694536
389,380,93291,245.502631579,24.099974167,128.797550242,129.834210526,71.904534428,22.290030378,12.505338054,88.615495748,0.636498737,0.827740444,25.293857478,350.376315789,279.657894737,86.005409883,14.635319621,30896.705263158,129.502631579,-0.014617382,-0.472267271
390,388,93196,240.195876289,24.075432705,129.742997061,130,70.378031854,22.036072779,12.348988654,84.381942761,0.638581282,0.825569115,24.974219529,347.922680412,279.677835052,83.005279897,14.469264942,30349.152061856,130.479381443,-0.006185669,-0.475856599
391,384,93033,242.2734375,24.033324722,128.956668814,128.9609375,71.225521679,22.309009969,12.441688813,86.007813585,0.637092144,0.826429877,25.241362019,351.533854167,281.888020833,84.553096892,14.584290178,30489.856770833,129.684895833,-0.020871954,-0.488114018
392,390,91670,235.051282051,23.681219323,129.015343162,128.623076923,69.360193059,21.872973028,12.273311927,85.994690449,0.645204446,0.827457903,24.746801974,353.428205128,277.384615385,85.419528674,14.36226602,29600.923076923,129.641025641,-0.019168512,-0.495972588
393,386,92099,238.598445596,23.7920434,128.84202048,129.272020725,69.617469575,21.943492191,12.432525549,84.85233075,0.652597003,0.834231084,24.804761677,352.727979275,279.707253886,83.074084472,14.526930167,30040.686528497,129.404145078,-0.01381674,-0.470896833
394,398,92760,233.065326633,23.96280031,129.455788425,128.876884422,68.198837386,21.700497626,12.273992774,85.440167345,0.649801487,0.832826973,24.407662462,354.567839196,276.188442211,83.417872658,14.284366729,29475.201005025,129.93718593,0.016858039,-0.440306438
395,398,91866,230.819095477,23.731852235,129.254270755,129.814070352,67.642083654,21.599993041,12.193217396,84.63148676,0.650783883,0.833099758,24.251260127,349.994974874,276.123115578,83.540217093,14.136189219,29115.738693467,129.831658291,0.015086367,-0.443888634
396,396,94038,237.46969697,24.292947559,129.983531393,130.333333333,69.148995635,21.990659591,12.234644408,85.047809007,0.648790034,0.832280932,24.760219702,347.727272727,276.108585859,86.133883139,14.222903358,30083.967171717,130.643939394,-0.006026121,-0.463206042
397,404,90277,223.457920792,23.321363989,129.232894935,128.71039604,66.009325884,21.307487286,11.926369052,87.017639118,0.657941363,0.834016857,23.868660521,347.136138614,282.962871287,85.414635422,13.838920121,28140.797029703,129.727722772,0.029842141,-0.460374699
398,389,95074,244.406169666,24.560578662,129.437502589,128.681233933,70.48218719,22.254182134,12.52310576,87.029108929,0.648565334,0.832265333,25.058796815,350.084832905,282.097686375,84.696974001,14.641062757,30900.586118252,129.948586118,-0.00186444,-0.475338814
399,398,93128,233.989949749,24.057866184,129.241187417,128.645728643,68.247529972,21.76434077,12.232056526,87.876492906,0.647559558,0.832178278,24.51599203,355.51758794,283.417085427,84.728567646,14.251878554,29508.457286432,129.635678392,0.014244677,-0.482827067
400,407,92682,227.71990172,23.942650478,129.235726078,129.272727273,67.112798173,21.391488486,11.994626217,85.283338992,0.65299491,0.830737334,24.052053719,351.390663391,286.643734644,84.649923352,13.992410096,28577.41031941,129.818181818,-0.00159124,-0.483261378
401,403,92455,229.416873449,23.8840093,129.398158166,128.091811414,67.122664272,21.516113968,12.072995128,84.111877375,0.653364936,0.832298488,24.204377397,349.41439206,286.870967742,86.116637342,14.011879561,28904.218362283,129.856079404,0.045105891,-0.454052975
402,408,94906,232.612745098,24.517179024,129.459880885,129.975490196,67.599935899,21.688649005,12.046975502,84.346989229,0.654279346,0.833308833,24.386936083,350.838235294,286.301470588,85.086908906,13.92594586,29267.453431373,129.995098039,0.003774771,-0.48824264
403,411,94008,228.729927007,24.285197623,129.623516315,129.282238443,67.098949755,21.60075532,11.974079414,84.951460852,0.647727151,0.830203887,24.312872051,351.99270073,285.868613139,86.898956428,13.888449303,28810.420924574,130.163017032,0.001288626,-0.50474127
404,405,94260,232.740740741,24.350297081,129.774127141,128.140740741,68.271966703,21.698669225,12.095833249,85.482971089,0.642731499,0.830798666,24.520543438,349.797530864,288.209876543,85.198519485,14.074958834,29377.108641975,130.241975309,0.026127664,-0.510357293
405,397,92120,232.040302267,23.797468354,128.882238777,128.591939547,67.805569899,21.545405216,12.174966712,85.769911309,0.652652068,0.835722459,24.202994926,351.17884131,286.690176322,88.893354625,14.057907139,29166.904282116,129.370277078,0.021731598,-0.489215668
406,408,92348,226.343137255,23.856367864,129.667872018,128.816176471,66.89091843,21.194269046,12.098472029,85.236414221,0.648972186,0.832247526,23.877118427,356.117647059,287.360294118,86.304131067,13.99643257,28553.105392157,130.269607843,0.023673415,-0.494140592
407,411,93952,228.593673966,24.270731077,128.915199261,128.267639903,66.768276751,21.418959411,12.128679251,86.658745308,0.650159247,0.834777271,24.114856577,351.148418491,286.948905109,86.437714772,14.035130129,28740.96107056,129.644768856,-0.015147792,-0.541667159
408,414,93251,225.243961353,24.08964092,128.861269117,129.301932367,65.849849676,21.263607601,11.997020341,86.439777864,0.657542358,0.836162685,23.855049304,358.149758454,288.876811594,85.866071123,13.885275888,28279.40821256,129.620772947,-0.037436152,-0.527033236
409,408,96422,236.328431373,24.908809093,129.414906614,128.823529412,68.274189563,21.557946432,12.192588151,89.112179884,0.660741919,0.838228389,24.297358835,356.095588235,287.022058824,87.555657106,14.118790367,29804.973039216,130.007352941,0.026849289,-0.518760932
410,398,94924,238.502512563,24.521828985,128.483367153,128.108040201,68.645690793,21.85431708,12.360478302,87.661435993,0.656624539,0.838750923,24.608364556,357.454773869,286.286432161,87.294869165,14.3217656,29934.819095477,129.195979899,-0.033223593,-0.516303032
411,393,95410,242.773536896,24.647377939,129.120886766,128.636132316,69.950928909,22.19301304,12.439440246,85.722755668,0.645236247,0.832706204,25.015110536,358.572519084,290.735368957,87.61872745,14.447022477,30618.781170483,129.816793893,0.017679627,-0.481530534
412,391,96710,247.340153453,24.983208473,128.78880593,129.066496164,70.915931428,22.257229651,12.553021272,86.061458975,0.651487769,0.834960723,25.134450166,355.984654731,288.033248082,85.172568108,14.562734243,31193.071611253,129.496163683,-0.018780406,-0.501370227
413,392,94935,242.181122449,24.524670628,128.626541507,127.114795918,70.109223198,21.96681248,12.496605005,86.224778738,0.648980959,0.833017451,24.808081171,359.135204082,287.030612245,85.662526577,14.514979608,30495.826530612,129.329081633,-0.008782815,-0.517253194
414,403,94213,233.779156328,24.338155515,128.883523889,128.975186104,67.58432368,21.510851504,12.292811465,85.227783414,0.659020954,0.838651344,24.145648404,359.158808933,287.394540943,86.128679617,14.222628566,29434.977667494,129.58808933,-0.001178444,-0.518709105
415,405,94923,234.377777778,24.521570654,129.216017754,129.032098765,67.77708651,21.589890517,12.214710993,87.806253269,0.660830031,0.836148311,24.220718511,361.219753086,287.814814815,87.437814894,14.107637532,29494.182716049,129.955555556,0.009478713,-0.487650053
416,402,91946,228.721393035,23.752518729,128.898572741,128.92039801,66.797080956,21.417205106,12.058567896,86.74203292,0.659756488,0.836548407,23.986200688,358.721393035,288.345771144,86.200775725,13.949158533,28733.751243781,129.504975124,0.019270331,-0.5255311
417,395,92685,234.64556962,23.943425471,128.601351291,128.167088608,68.314916859,21.737390472,12.265481706,84.220349306,0.65743961,0.837971856,24.407542849,364.055696203,292.020253165,84.364357264,14.233055131,29489.883544304,129.237974684,0.016798854,-0.48846763
418,396,91617,231.356060606,23.667527771,129.352817921,129.174242424,67.310260349,21.420630468,12.280321871,87.069764304,0.663237726,0.839208944,24.032096204,357.654040404,286.176767677,86.00413496,14.206260883,29192.871212121,130.032828283,0.011230614,-0.532307347
419,409,92107,225.200488998,23.794110049,129.217610217,129.699266504,65.990339706,21.238155934,11.967592059,85.725555057,0.657059647,0.834460359,23.829738562,355.789731051,289.107579462,86.272202084,13.879921855,28320.953545232,129.882640587,0.017248762,-0.496044481
420,399,93681,234.789473684,24.200723327,129.478032679,129.062656642,68.421236361,21.684846904,12.217591684,84.57451826,0.649638284,0.83452082,24.473443905,357.979949875,288.471177945,86.526098573,14.211534151,29650.987468672,130.05764411,0.009911199,-0.522151517
421,395,94433,239.070886076,24.394988375,129.632445034,129.496202532,69.246282051,21.858918345,12.38616032,85.190403845,0.650075255,0.837246166,24.61536025,355.169620253,288.420253165,84.820503866,14.343419031,30264.529113924,130.374683544,-0.006807431,-0.52273683
422,403,93719,232.553349876,24.210539912,130.021193587,131.029776675,67.577201924,21.58036863,12.145346419,86.251964005,0.657158604,0.836113983,24.243187493,357.23325062,292.039702233,85.565941115,14.102625312,29430.208436725,130.806451613,-0.018421489,-0.522041753
423,395,92375,233.860759494,23.863342805,129.88430199,130.648101266,68.461857624,21.7825249,12.203099878,86.417530842,0.650326789,0.835479548,24.415185368,357.888607595,288.043037975,85.497141484,14.18831372,29596.903797468,130.632911392,-0.00592723,-0.51139153
424,392,93660,238.928571429,24.195298373,129.626223136,129.400510204,69.492096118,21.988029564,12.245768337,88.377492267,0.652072019,0.834425845,24.692656224,354.816326531,289.397959184,88.242635767,14.28291409,30202.301020408,130.280612245,-0.013874797,-0.508566289
425,399,89785,225.025062657,23.194265048,129.178350616,129.598997494,66.685310041,21.349609786,11.975926267,86.46056967,0.65201822,0.834497662,23.917978097,354.165413534,287.250626566,85.822515773,13.900657733,28341.761904762,129.847117794,-0.001256859,-0.476016135
426,397,93056,234.397984887,24.039266339,130.44962282,131.261964736,68.451436992,21.833590453,12.120380125,87.297903037,0.645523663,0.832505597,24.43225554,352.503778338,286.959697733,86.949228979,14.111818923,29732.279596977,131.123425693,0.001958649,-0.475290444
427,396,94038,237.46969697,24.292947559,129.866454038,129.797979798,69.253866839,22.139774366,12.189784872,85.716036352,0.638712439,0.83134375,24.823019278,353.830808081,284.090909091,86.286659848,14.194916398,30041.866161616,130.626262626,-0.03248508,-0.512624216
428,405,91547,226.041975309,23.649444588,129.278571046,128.572839506,65.943881977,21.39314629,11.908582651,85.88450394,0.658593534,0.837966907,23.890143933,352.461728395,283.809876543,87.113768923,13.76359278,28470.498765432,129.925925926,0.015877888,-0.452993235
429,396,92438,233.429292929,23.87961767,128.944552894,128.616161616,67.748910653,21.77304008,12.094611492,86.6943961,0.653456931,0.837381137,24.401085001,353.853535354,287.156565657,85.15909867,13.984828521,29326.199494949,129.661616162,-0.015077641,-0.498447164
430,401,92700,231.172069825,23.947300439,129.389922563,129.211970075,67.053139168,21.571420876,12.166447243,86.376315538,0.656157537,0.837710958,24.18927561,357.506234414,288.092269327,85.473714493,14.029205761,29065.790523691,129.947630923,0.003131806,-0.494326272
431,394,94019,238.626903553,24.288039266,129.579432609,129.449238579,68.846502641,21.912520099,12.271364993,86.937134092,0.64945491,0.83609742,24.560266552,354.454314721,289.21319797,84.996268337,14.169479273,30121.073604061,130.21319797,-0.01041542,-0.496346419
432,395,92360,233.82278481,23.859467838,129.205386855,128.42278481,67.824224583,21.46974482,12.136973731,84.334794593,0.662160364,0.836446224,24.116613865,354.389873418,287.055696203,85.600018628,14.009435476,29382.521518987,129.840506329,0.004512357,-0.521057734
433,391,92835,237.429667519,23.982175149,129.344363864,129.519181586,69.13927368,21.767605014,12.212731591,86.540477475,0.650263395,0.834717414,24.511616511,357.455242967,286.097186701,86.079879339,14.15042792,29844.140664962,129.99488491,-0.015580419,-0.505436922
434,387,92913,240.085271318,24.002324981,129.212854607,129.284237726,69.954716682,21.940911512,12.284086603,87.997239085,0.643795926,0.831695626,24.726477231,349.38501292,283.987080103,87.091477159,14.239846534,30220.609819121,129.927648579,-0.036680947,-0.502293958
435,390,93738,240.353846154,24.215448205,129.069544533,129.046153846,69.716119407,22.025170764,12.283910787,87.714922781,0.647136224,0.831706359,24.780220443,356.587179487,285.646153846,84.526948357,14.23608098,30211.264102564,129.725641026,-0.045537693,-0.505752973
436,392,91996,234.683673469,23.765435288,129.518679132,130.469387755,68.59288092,21.670646367,12.112027618,86.83938094,0.653647976,0.834788365,24.380066959,359.114795918,281.433673469,85.624635926,14.021399786,29536.971938776,130.191326531,-0.006882797,-0.480350333
437,389,91811,236.017994859,23.71764402,129.458026543,128.879177378,68.759999449,21.837090577,12.137800362,86.05596683,0.649738151,0.834559795,24.561849278,353.814910026,285.100257069,85.958182407,14.014019035,29732.63496144,130.146529563,-0.024474139,-0.491739718
438,380,92118,242.415789474,23.796951692,128.618595063,128.644736842,70.977734932,22.481014744,12.262816367,84.652338426,0.639634269,0.832073884,25.283929836,351.605263158,288.102631579,85.295639416,14.236169461,30457.8,129.363157895,-0.047922623,-0.529321576
439,398,92947,233.535175879,24.011108241,129.400185283,129.512562814,68.076466644,21.918994137,11.99809506,86.390693863,0.646913902,0.833589434,24.466261297,357.298994975,287.469849246,87.093791923,13.910700667,29409.371859296,130.057788945,-0.04366707,-0.486724485
440,388,91442,235.675257732,23.622319814,129.001495243,129.528350515,68.965945684,21.975290601,12.082411102,89.08561972,0.643984101,0.833031343,24.621923911,349.528350515,287.855670103,88.318140122,13.939453628,29661.567010309,129.682989691,-0.06100677,-0.487567733
441,394,92341,234.368020305,23.854559545,129.359477125,130.781725888,68.231356447,21.648739248,12.000786698,87.521854118,0.653724418,0.837418446,24.193821822,351.535532995,292.271573604,88.703617052,13.85136662,29535.210659898,130.078680203,-0.045496499,-0.513732756
442,383,91318,238.428198433,23.590286748,129.008958224,129.248041775,69.740542081,22.052971551,12.127511674,85.080168679,0.646613884,0.834758608,24.61653095,355.052219321,295.394255875,86.211394303,14.063972454,30053.673629243,129.634464752,-0.024910241,-0.501843583
443,391,90397,231.194373402,23.35236373,128.729857755,128.920716113,67.210741887,21.637382435,12.070375822,86.651505954,0.660481813,0.838876715,24.119839817,348.296675192,287.654731458,88.488291875,13.881086678,29086.511508951,129.391304348,-0.03134934,-0.52579239
444,377,90690,240.557029178,23.428054766,128.469658161,128.599469496,69.821080342,22.285611191,12.308665045,87.753545783,0.647505226,0.83561931,24.870174623,344.432360743,285.938992042,87.253983505,14.251438648,30258.055702918,129.25729443,-0.057424707,-0.515901294
445,388,92957,239.579896907,24.013691553,128.887737864,128.420103093,68.763494039,22.023930885,12.327657112,88.270419873,0.655066258,0.837888704,24.554648976,348.62371134,287.765463918,86.517213528,14.188044238,30244.768041237,129.603092784,-0.04735272,-0.524236896
446,375,91819,244.850666667,23.719710669,128.812416097,129.248,70.26926325,22.096867989,12.509368698,86.569453561,0.647521942,0.834516775,24.768346114,352.08,289.938666667,85.668545701,14.45767986,30885.730666667,129.517333333,-0.036291286,-0.505974595
447,380,95593,251.560526316,24.694652545,129.597682049,130.113157895,71.36242917,22.260834573,12.703169264,84.782051951,0.645306173,0.833448157,25.073942738,347.373684211,285.576315789,86.010533074,14.699371478,31874.589473684,130.389473684,-0.059458101,-0.518593533
448,375,91673,244.461333333,23.681994317,128.138398722,128.184,70.587701014,22.098914639,12.585260914,86.667162152,0.646747347,0.83314114,24.889411088,346.746666667,288.064,83.937531,14.555069537,30677.352,128.904,-0.049036026,-0.546095219
449,371,91289,246.061994609,23.582795143,128.697367213,129.48787062,70.641134617,22.123513576,12.530050194,83.860554991,0.646906338,0.832606618,24.855981842,348.002695418,285.285714286,83.249461562,14.568773267,30949.194070081,129.382749326,-0.045976607,-0.533860817
450,381,91918,241.254593176,23.745285456,128.310020487,129.850393701,69.754381756,21.691403294,12.37993659,84.385159678,0.655940612,0.835399482,24.425584942,348.435695538,289.333333333,84.536445225,14.350158282,30220.427821522,129.118110236,-0.068449384,-0.579782542
451,374,93145,249.050802139,24.062257815,128.947427025,129.548128342,71.300743937,22.03079915,12.536407003,82.178778197,0.650763688,0.834119552,24.80487083,346.018716578,290.267379679,84.968652326,14.577073986,31311.152406417,129.770053476,-0.045104497,-0.541688107
452,376,92937,247.17287234,24.008524929,128.491255172,128.914893617,70.691203351,22.253659728,12.478809215,84.853444809,0.64472682,0.833968506,24.934440636,348.54787234,292.313829787,85.149441521,14.502301967,31021.053191489,129.35106383,-0.057862892,-0.576515843
453,385,93027,241.628571429,24.031774735,128.804369879,128.984415584,69.270837063,21.799375641,12.380932184,85.094355027,0.65846375,0.835294469,24.459111209,345.963636364,288.831168831,84.122431623,14.326769084,30294.758441558,129.67012987,-0.019248518,-0.527600535
454,379,93261,246.071240106,24.092224231,128.699727423,128.820580475,70.367363137,22.212822802,12.569523416,87.25601198,0.648579146,0.833241376,24.869054587,349.26121372,290.203166227,85.349754255,14.626947058,30936.844327177,129.54353562,-0.044364366,-0.528102464
